,date,USPS,out,diff,low_date,Problem,Correction,,,,
7985,3/19/2022,WA,,,1/25/2000,,,,,,
7986,3/26/2022,WA,,,1/25/2000,,,,,,
7987,4/2/2022,WA,,,1/25/2000,,,,,,
7988,4/9/2022,WA,,,1/25/2000,,,,,,
7989,4/16/2022,WA,,,1/25/2000,,,,,,
7990,4/23/2022,WA,,,1/25/2000,,,,,,
7991,4/30/2022,WA,,,1/25/2000,,,,,,
7992,5/7/2022,WA,,,1/25/2000,,,,,,
7993,5/14/2022,WA,,,1/25/2000,,,,,,
7994,5/21/2022,WA,,,1/25/2000,,,,,,
7995,5/28/2022,WA,,,1/25/2000,,,,,,
7996,6/4/2022,WA,,,1/25/2000,,,,,,
7997,6/11/2022,WA,,,1/25/2000,,,,,,
7998,6/18/2022,WA,,,1/25/2000,,,,,,
7999,6/25/2022,WA,,,1/25/2000,,,,,,
8000,7/2/2022,WA,,,1/25/2000,,,,,,
8001,7/9/2022,WA,,,1/25/2000,,,,,,
8002,7/16/2022,WA,,,1/25/2000,,,,,,
8003,7/23/2022,WA,,,1/25/2000,,,,,,
8004,7/30/2022,WA,,,1/25/2000,,,,,,
8005,8/6/2022,WA,,,1/25/2000,,,,,,
8006,8/13/2022,WA,,,1/25/2000,,,,,,
8007,8/20/2022,WA,,,1/25/2000,,,,,,
8008,8/27/2022,WA,,,1/25/2000,,,,,,
8009,9/3/2022,WA,,,1/25/2000,,,,,,
8010,9/10/2022,WA,,,1/25/2000,,,,,,
8011,9/17/2022,WA,,,1/25/2000,,,,,,
8012,9/24/2022,WA,,,1/25/2000,,,,,,
8013,10/1/2022,WA,,,1/25/2000,,,,,,
8014,10/8/2022,WA,,,1/25/2000,,,,,,
8015,10/15/2022,WA,,,1/25/2000,,,,,,
8016,10/22/2022,WA,,,1/25/2000,,,,,,
8017,10/29/2022,WA,,,1/25/2000,,,,,,
8018,11/5/2022,WA,,,1/25/2000,,,,,,
8019,11/12/2022,WA,,,1/25/2000,,,,,,
8020,11/19/2022,WA,,,1/25/2000,,,,,,
8021,11/26/2022,WA,,,1/25/2000,,,,,,
8022,12/3/2022,WA,,,1/25/2000,,,,,,
8023,12/10/2022,WA,,,1/25/2000,,,,,,
8024,12/17/2022,WA,,,1/25/2000,,,,,,
8025,12/24/2022,WA,,,1/25/2000,,,,,,
8026,12/31/2022,WA,,,1/25/2000,,,,,,
8027,1/7/2023,WA,,,1/25/2000,,,,,,
8028,1/14/2023,WA,,,1/25/2000,,,,,,
8029,1/21/2023,WA,,,1/25/2000,,,,,,
8030,1/28/2023,WA,,,1/25/2000,,,,,,
8031,2/4/2023,WA,,,1/25/2000,,,,,,
8032,2/11/2023,WA,,,1/25/2000,,,,,,
8033,2/18/2023,WA,,,1/25/2000,,,,,,
8034,2/25/2023,WA,,,1/25/2000,,,,,,
8035,3/4/2023,WA,,,1/25/2000,,,,,,
8036,3/11/2023,WA,,,1/25/2000,,,,,,
8037,1/25/2020,WV,,,1/25/2000,,,,,,
8038,2/1/2020,WV,,,1/25/2000,,,,,,
8039,2/8/2020,WV,,,1/25/2000,,,,,,
8040,2/15/2020,WV,,,1/25/2000,,,,,,
8041,2/22/2020,WV,,,1/25/2000,,,,,,
8042,2/29/2020,WV,,,1/25/2000,,,,,,
8043,3/7/2020,WV,,,1/25/2000,,,,,,
8044,3/14/2020,WV,,,1/25/2000,,,,,,
8045,3/21/2020,WV,,,1/25/2000,,,,,,
8046,3/28/2020,WV,,,1/25/2000,,,,,,
8047,4/4/2020,WV,,,1/25/2000,,,,,,
8048,4/11/2020,WV,,,1/25/2000,,,,,,
8049,4/18/2020,WV,,,1/25/2000,,,,,,
8050,4/25/2020,WV,,,1/25/2000,,,,,,
8051,5/2/2020,WV,,,1/25/2000,,,,,,
8052,5/9/2020,WV,,,1/25/2000,,,,,,
8053,5/16/2020,WV,,,1/25/2000,,,,,,
8054,5/23/2020,WV,,,1/25/2000,,,,,,
8055,5/30/2020,WV,,,1/25/2000,,,,,,
8056,6/6/2020,WV,,,1/25/2000,,,,,,
8057,6/13/2020,WV,,,1/25/2000,,,,,,
8058,6/20/2020,WV,,,1/25/2000,,,,,,
8059,6/27/2020,WV,,,1/25/2000,,,,,,
8060,7/4/2020,WV,,,1/25/2000,,,,,,
8061,7/11/2020,WV,,,1/25/2000,,,,,,
8062,7/18/2020,WV,,,1/25/2000,,,,,,
8063,7/25/2020,WV,,,1/25/2000,,,,,,
8064,8/1/2020,WV,,,1/25/2000,,,,,,
8065,8/8/2020,WV,,,1/25/2000,,,,,,
8066,8/15/2020,WV,,,1/25/2000,,,,,,
8067,8/22/2020,WV,,,1/25/2000,,,,,,
8068,8/29/2020,WV,,,1/25/2000,,,,,,
8069,9/5/2020,WV,,,1/25/2000,,,,,,
8070,9/12/2020,WV,,,1/25/2000,,,,,,
8071,9/19/2020,WV,,,1/25/2000,,,,,,
8072,9/26/2020,WV,,,1/25/2000,,,,,,
8073,10/3/2020,WV,,,1/25/2000,,,,,,
8074,10/10/2020,WV,,,1/25/2000,,,,,,
8075,10/17/2020,WV,,,1/25/2000,,,,,,
8076,10/24/2020,WV,,,1/25/2000,,,,,,
8077,10/31/2020,WV,,,1/25/2000,,,,,,
8078,11/7/2020,WV,,,1/25/2000,,,,,,
8079,11/14/2020,WV,,,1/25/2000,,,,,,
8080,11/21/2020,WV,,,1/25/2000,,,,,,
8081,11/28/2020,WV,,,1/25/2000,,,,,,
8082,12/5/2020,WV,,,1/25/2000,,,,,,
8083,12/12/2020,WV,,,1/25/2000,,,,,,
8084,12/19/2020,WV,,,1/25/2000,,,,,,
8085,12/26/2020,WV,,,1/25/2000,,,,,,
8086,1/2/2021,WV,,,1/25/2000,,,,,,
8087,1/9/2021,WV,,,1/25/2000,,,,,,
8088,1/16/2021,WV,,,1/25/2000,,,,,,
8089,1/23/2021,WV,,,1/25/2000,,,,,,
8090,1/30/2021,WV,,,1/25/2000,,,,,,
8091,2/6/2021,WV,,,1/25/2000,,,,,,
8092,2/13/2021,WV,,,1/25/2000,,,,,,
8093,2/20/2021,WV,,,1/25/2000,,,,,,
8094,2/27/2021,WV,,,1/25/2000,,,,,,
8095,3/6/2021,WV,,,1/25/2000,,,,,,
8096,3/13/2021,WV,,,1/25/2000,,,,,,
8097,3/20/2021,WV,,,1/25/2000,,,,,,
8098,3/27/2021,WV,,,1/25/2000,,,,,,
8099,4/3/2021,WV,,,1/25/2000,,,,,,
8100,4/10/2021,WV,,,1/25/2000,,,,,,
8101,4/17/2021,WV,,,1/25/2000,,,,,,
8102,4/24/2021,WV,,,1/25/2000,,,,,,
8103,5/1/2021,WV,,,1/25/2000,,,,,,
8104,5/8/2021,WV,,,1/25/2000,,,,,,
8105,5/15/2021,WV,,,1/25/2000,,,,,,
8106,5/22/2021,WV,,,1/25/2000,,,,,,
8107,5/29/2021,WV,,,1/25/2000,,,,,,
8108,6/5/2021,WV,,,1/25/2000,,,,,,
8109,6/12/2021,WV,1,18,1/25/2000,Inclusion of 18 deaths from death certificate review,,,,,
8110,6/19/2021,WV,,,1/25/2000,,,,,,
8111,6/26/2021,WV,,,1/25/2000,,,,,,
8112,7/3/2021,WV,,,1/25/2000,,,,,,
8113,7/10/2021,WV,,,1/25/2000,,,,,,
8114,7/17/2021,WV,,,1/25/2000,,,,,,
8115,7/24/2021,WV,,,1/25/2000,,,,,,
8116,7/31/2021,WV,,,1/25/2000,,,,,,
8117,8/7/2021,WV,,,1/25/2000,,,,,,
8118,8/14/2021,WV,,,1/25/2000,,,,,,
8119,8/21/2021,WV,,,1/25/2000,,,,,,
8120,8/28/2021,WV,,,1/25/2000,,,,,,
8121,9/4/2021,WV,,,1/25/2000,,,,,,
8122,9/11/2021,WV,,,1/25/2000,,,,,,
8123,9/18/2021,WV,,,1/25/2000,,,,,,
8124,9/25/2021,WV,,,1/25/2000,,,,,,
8125,10/2/2021,WV,,,1/25/2000,,,,,,
8126,10/9/2021,WV,,,1/25/2000,,,,,,
8127,10/16/2021,WV,,,1/25/2000,,,,,,
8128,10/23/2021,WV,,,1/25/2000,,,,,,
8129,10/30/2021,WV,,,1/25/2000,,,,,,
8130,11/6/2021,WV,,,1/25/2000,,,,,,
8131,11/13/2021,WV,,,1/25/2000,,,,,,
8132,11/20/2021,WV,,,1/25/2000,,,,,,
8133,11/27/2021,WV,,,1/25/2000,,,,,,
8134,12/4/2021,WV,,,1/25/2000,,,,,,
8135,12/11/2021,WV,,,1/25/2000,,,,,,
8136,12/18/2021,WV,,,1/25/2000,,,,,,
8137,12/25/2021,WV,,,1/25/2000,,,,,,
8138,1/1/2022,WV,,,1/25/2000,,,,,,
8139,1/8/2022,WV,,,1/25/2000,,,,,,
8140,1/15/2022,WV,,,1/25/2000,,,,,,
8141,1/22/2022,WV,,,1/25/2000,,,,,,
8142,1/29/2022,WV,,,1/25/2000,,,,,,
8143,2/5/2022,WV,,,1/25/2000,,,,,,
8144,2/12/2022,WV,,,1/25/2000,,,,,,
8145,2/19/2022,WV,,,1/25/2000,,,,,,
8146,2/26/2022,WV,,,1/25/2000,,,,,,
8147,3/5/2022,WV,,,1/25/2000,,,,,,
8148,3/12/2022,WV,,,1/25/2000,,,,,,
8149,3/19/2022,WV,,,1/25/2000,,,,,,
8150,3/26/2022,WV,,,1/25/2000,,,,,,
8151,4/2/2022,WV,,,1/25/2000,,,,,,
8152,4/9/2022,WV,,,1/25/2000,,,,,,
8153,4/16/2022,WV,,,1/25/2000,,,,,,
8154,4/23/2022,WV,,,1/25/2000,,,,,,
8155,4/30/2022,WV,,,1/25/2000,,,,,,
8156,5/7/2022,WV,,,1/25/2000,,,,,,
8157,5/14/2022,WV,,,1/25/2000,,,,,,
8158,5/21/2022,WV,,,1/25/2000,,,,,,
8159,5/28/2022,WV,,,1/25/2000,,,,,,
8160,6/4/2022,WV,,,1/25/2000,,,,,,
8161,6/11/2022,WV,,,1/25/2000,,,,,,
8162,6/18/2022,WV,,,1/25/2000,,,,,,
8163,6/25/2022,WV,,,1/25/2000,,,,,,
8164,7/2/2022,WV,,,1/25/2000,,,,,,
8165,7/9/2022,WV,,,1/25/2000,,,,,,
8166,7/16/2022,WV,,,1/25/2000,,,,,,
8167,7/23/2022,WV,,,1/25/2000,,,,,,
8168,7/30/2022,WV,,,1/25/2000,,,,,,
8169,8/6/2022,WV,,,1/25/2000,,,,,,
8170,8/13/2022,WV,,,1/25/2000,,,,,,
8171,8/20/2022,WV,,,1/25/2000,,,,,,
8172,8/27/2022,WV,,,1/25/2000,,,,,,
8173,9/3/2022,WV,,,1/25/2000,,,,,,
8174,9/10/2022,WV,,,1/25/2000,,,,,,
8175,9/17/2022,WV,,,1/25/2000,,,,,,
8176,9/24/2022,WV,,,1/25/2000,,,,,,
8177,10/1/2022,WV,,,1/25/2000,,,,,,
8178,10/8/2022,WV,,,1/25/2000,,,,,,
8179,10/15/2022,WV,,,1/25/2000,,,,,,
8180,10/22/2022,WV,,,1/25/2000,,,,,,
8181,10/29/2022,WV,,,1/25/2000,,,,,,
8182,11/5/2022,WV,,,1/25/2000,,,,,,
8183,11/12/2022,WV,,,1/25/2000,,,,,,
8184,11/19/2022,WV,,,1/25/2000,,,,,,
8185,11/26/2022,WV,,,1/25/2000,,,,,,
8186,12/3/2022,WV,,,1/25/2000,,,,,,
8187,12/10/2022,WV,,,1/25/2000,,,,,,
8188,12/17/2022,WV,,,1/25/2000,,,,,,
8189,12/24/2022,WV,,,1/25/2000,,,,,,
8190,12/31/2022,WV,,,1/25/2000,,,,,,
8191,1/7/2023,WV,,,1/25/2000,,,,,,
8192,1/14/2023,WV,,,1/25/2000,,,,,,
8193,1/21/2023,WV,,,1/25/2000,,,,,,
8194,1/28/2023,WV,,,1/25/2000,,,,,,
8195,2/4/2023,WV,,,1/25/2000,,,,,,
8196,2/11/2023,WV,,,1/25/2000,,,,,,
8197,2/18/2023,WV,,,1/25/2000,,,,,,
8198,2/25/2023,WV,,,1/25/2000,,,,,,
8199,3/4/2023,WV,,,1/25/2000,,,,,,
8200,3/11/2023,WV,,,1/25/2000,,,,,,
8201,1/25/2020,WI,,,1/25/2000,,,,,,
8202,2/1/2020,WI,,,1/25/2000,,,,,,
8203,2/8/2020,WI,,,1/25/2000,,,,,,
8204,2/15/2020,WI,,,1/25/2000,,,,,,
8205,2/22/2020,WI,,,1/25/2000,,,,,,
8206,2/29/2020,WI,,,1/25/2000,,,,,,
8207,3/7/2020,WI,,,1/25/2000,,,,,,
8208,3/14/2020,WI,,,1/25/2000,,,,,,
8209,3/21/2020,WI,,,1/25/2000,,,,,,
8210,3/28/2020,WI,,,1/25/2000,,,,,,
8211,4/4/2020,WI,,,1/25/2000,,,,,,
8212,4/11/2020,WI,,,1/25/2000,,,,,,
8213,4/18/2020,WI,,,1/25/2000,,,,,,
8214,4/25/2020,WI,,,1/25/2000,,,,,,
8215,5/2/2020,WI,,,1/25/2000,,,,,,
8216,5/9/2020,WI,,,1/25/2000,,,,,,
8217,5/16/2020,WI,,,1/25/2000,,,,,,
8218,5/23/2020,WI,,,1/25/2000,,,,,,
8219,5/30/2020,WI,,,1/25/2000,,,,,,
8220,6/6/2020,WI,,,1/25/2000,,,,,,
8221,6/13/2020,WI,,,1/25/2000,,,,,,
8222,6/20/2020,WI,,,1/25/2000,,,,,,
8223,6/27/2020,WI,,,1/25/2000,,,,,,
8224,7/4/2020,WI,,,1/25/2000,,,,,,
8225,7/11/2020,WI,,,1/25/2000,,,,,,
8226,7/18/2020,WI,,,1/25/2000,,,,,,
8227,7/25/2020,WI,,,1/25/2000,,,,,,
8228,8/1/2020,WI,,,1/25/2000,,,,,,
8229,8/8/2020,WI,,,1/25/2000,,,,,,
8230,8/15/2020,WI,,,1/25/2000,,,,,,
8231,8/22/2020,WI,,,1/25/2000,,,,,,
8232,8/29/2020,WI,,,1/25/2000,,,,,,
8233,9/5/2020,WI,,,1/25/2000,,,,,,
8234,9/12/2020,WI,,,1/25/2000,,,,,,
8235,9/19/2020,WI,,,1/25/2000,,,,,,
8236,9/26/2020,WI,,,1/25/2000,,,,,,
8237,10/3/2020,WI,,,1/25/2000,,,,,,
8238,10/10/2020,WI,,,1/25/2000,,,,,,
8239,10/17/2020,WI,,,1/25/2000,,,,,,
8240,10/24/2020,WI,,,1/25/2000,,,,,,
8241,10/31/2020,WI,,,1/25/2000,,,,,,
8242,11/7/2020,WI,,,1/25/2000,,,,,,
8243,11/14/2020,WI,,,1/25/2000,, Back distribution of probable cases and deaths through October 19,,,,
8244,11/21/2020,WI,,,1/25/2000,,,,,,
8245,11/28/2020,WI,,,1/25/2000,,,,,,
8246,12/5/2020,WI,,,1/25/2000,,,,,,
8247,12/12/2020,WI,,,1/25/2000,,,,,,
8248,12/19/2020,WI,,,1/25/2000,,,,,,
8249,12/26/2020,WI,,,1/25/2000,,,,,,
8250,1/2/2021,WI,,,1/25/2000,,,,,,
8251,1/9/2021,WI,,,1/25/2000,,,,,,
8252,1/16/2021,WI,,,1/25/2000,,,,,,
8253,1/23/2021,WI,,,1/25/2000,,,,,,
8254,1/30/2021,WI,,,1/25/2000,,,,,,
8255,2/6/2021,WI,,,1/25/2000,,,,,,
8256,2/13/2021,WI,,,1/25/2000,,,,,,
8257,2/20/2021,WI,,,1/25/2000,,,,,,
8258,2/27/2021,WI,1,30,1/25/2000,30 deaths reported in a single day due to data not previously being transferred,,,,,
8259,3/6/2021,WI,,,1/25/2000,,,,,,
8260,3/13/2021,WI,,,1/25/2000,,,,,,
8261,3/20/2021,WI,,,1/25/2000,,,,,,
8262,3/27/2021,WI,,,1/25/2000,,,,,,
8263,4/3/2021,WI,,,1/25/2000,,,,,,
8264,4/10/2021,WI,,,1/25/2000,,,,,,
8265,4/17/2021,WI,,,1/25/2000,,,,,,
8266,4/24/2021,WI,,,1/25/2000,,,,,,
8267,5/1/2021,WI,,,1/25/2000,,,,,,
8268,5/8/2021,WI,,,1/25/2000,,,,,,
8269,5/15/2021,WI,,,1/25/2000,,,,,,
8270,5/22/2021,WI,,,1/25/2000,,,,,,
8271,5/29/2021,WI,,,1/25/2000,,,,,,
8272,6/5/2021,WI,,,1/25/2000,,,,,,
8273,6/12/2021,WI,,,1/25/2000,,,,,,
8274,6/19/2021,WI,,,1/25/2000,,,,,,
8275,6/26/2021,WI,,,1/25/2000,,,,,,
8276,7/3/2021,WI,,,1/25/2000,,,,,,
8277,7/10/2021,WI,,,1/25/2000,,,,,,
8278,7/17/2021,WI,,,1/25/2000,,,,,,
8279,7/24/2021,WI,,,1/25/2000,,,,,,
8280,7/31/2021,WI,,,1/25/2000,,,,,,
8281,8/7/2021,WI,,,1/25/2000,,,,,,
8282,8/14/2021,WI,,,1/25/2000,,,,,,
8283,8/21/2021,WI,,,1/25/2000,,,,,,
8284,8/28/2021,WI,,,1/25/2000,,,,,,
8285,9/4/2021,WI,,,1/25/2000,,,,,,
8286,9/11/2021,WI,,,1/25/2000,,,,,,
8287,9/18/2021,WI,,,1/25/2000,,,,,,
8288,9/25/2021,WI,,,1/25/2000,,,,,,
8289,10/2/2021,WI,,,1/25/2000,,,,,,
8290,10/9/2021,WI,,,1/25/2000,,,,,,
8291,10/16/2021,WI,,,1/25/2000,,,,,,
8292,10/23/2021,WI,,,1/25/2000,,,,,,
8293,10/30/2021,WI,,,1/25/2000,,,,,,
8294,11/6/2021,WI,,,1/25/2000,,,,,,
8295,11/13/2021,WI,,,1/25/2000,,,,,,
8296,11/20/2021,WI,,,1/25/2000,,,,,,
8297,11/27/2021,WI,,,1/25/2000,,,,,,
8298,12/4/2021,WI,,,1/25/2000,,,,,,
8299,12/11/2021,WI,,,1/25/2000,,,,,,
8300,12/18/2021,WI,,,1/25/2000,,,,,,
8301,12/25/2021,WI,,,1/25/2000,,,,,,
8302,1/1/2022,WI,,,1/25/2000,,,,,,
8303,1/8/2022,WI,,,1/25/2000,,,,,,
8304,1/15/2022,WI,,,1/25/2000,,,,,,
8305,1/22/2022,WI,,,1/25/2000,,,,,,
8306,1/29/2022,WI,,,1/25/2000,,,,,,
8307,2/5/2022,WI,,,1/25/2000,,,,,,
8308,2/12/2022,WI,,,1/25/2000,,,,,,
8309,2/19/2022,WI,,,1/25/2000,,,,,,
8310,2/26/2022,WI,,,1/25/2000,,,,,,
8311,3/5/2022,WI,,,1/25/2000,,,,,,
8312,3/12/2022,WI,,,1/25/2000,,,,,,
8313,3/19/2022,WI,,,1/25/2000,,,,,,
8314,3/26/2022,WI,,,1/25/2000,,,,,,
8315,4/2/2022,WI,,,1/25/2000,,,,,,
8316,4/9/2022,WI,,,1/25/2000,,,,,,
8317,4/16/2022,WI,,,1/25/2000,,,,,,
8318,4/23/2022,WI,,,1/25/2000,,,,,,
8319,4/30/2022,WI,,,1/25/2000,,,,,,
8320,5/7/2022,WI,,,1/25/2000,,,,,,
8321,5/14/2022,WI,,,1/25/2000,,,,,,
8322,5/21/2022,WI,,,1/25/2000,,,,,,
8323,5/28/2022,WI,,,1/25/2000,,,,,,
8324,6/4/2022,WI,,,1/25/2000,,,,,,
8325,6/11/2022,WI,,,1/25/2000,,,,,,
8326,6/18/2022,WI,,,1/25/2000,,,,,,
8327,6/25/2022,WI,,,1/25/2000,,,,,,
8328,7/2/2022,WI,,,1/25/2000,,,,,,
8329,7/9/2022,WI,,,1/25/2000,,,,,,
8330,7/16/2022,WI,,,1/25/2000,,,,,,
8331,7/23/2022,WI,,,1/25/2000,,,,,,
8332,7/30/2022,WI,,,1/25/2000,,,,,,
8333,8/6/2022,WI,,,1/25/2000,,,,,,
8334,8/13/2022,WI,,,1/25/2000,,,,,,
8335,8/20/2022,WI,,,1/25/2000,,,,,,
8336,8/27/2022,WI,,,1/25/2000,,,,,,
8337,9/3/2022,WI,,,1/25/2000,,,,,,
8338,9/10/2022,WI,,,1/25/2000,,,,,,
8339,9/17/2022,WI,,,1/25/2000,,,,,,
8340,9/24/2022,WI,,,1/25/2000,,,,,,
8341,10/1/2022,WI,,,1/25/2000,,,,,,
8342,10/8/2022,WI,,,1/25/2000,,,,,,
8343,10/15/2022,WI,,,1/25/2000,,,,,,
8344,10/22/2022,WI,,,1/25/2000,,,,,,
8345,10/29/2022,WI,,,1/25/2000,,,,,,
8346,11/5/2022,WI,,,1/25/2000,,,,,,
8347,11/12/2022,WI,,,1/25/2000,,,,,,
8348,11/19/2022,WI,,,1/25/2000,,,,,,
8349,11/26/2022,WI,,,1/25/2000,,,,,,
8350,12/3/2022,WI,,,1/25/2000,,,,,,
8351,12/10/2022,WI,,,1/25/2000,,,,,,
8352,12/17/2022,WI,,,1/25/2000,,,,,,
8353,12/24/2022,WI,,,1/25/2000,,,,,,
8354,12/31/2022,WI,,,1/25/2000,,,,,,
8355,1/7/2023,WI,,,1/25/2000,,,,,,
8356,1/14/2023,WI,,,1/25/2000,,,,,,
8357,1/21/2023,WI,,,1/25/2000,,,,,,
8358,1/28/2023,WI,,,1/25/2000,,,,,,
8359,2/4/2023,WI,,,1/25/2000,,,,,,
8360,2/11/2023,WI,,,1/25/2000,,,,,,
8361,2/18/2023,WI,,,1/25/2000,,,,,,
8362,2/25/2023,WI,,,1/25/2000,,,,,,
8363,3/4/2023,WI,,,1/25/2000,,,,,,
8364,3/11/2023,WI,,,1/25/2000,,,,,,
8365,1/25/2020,WY,,,1/25/2000,,,,,,
8366,2/1/2020,WY,,,1/25/2000,,,,,,
8367,2/8/2020,WY,,,1/25/2000,,,,,,
8368,2/15/2020,WY,,,1/25/2000,,,,,,
8369,2/22/2020,WY,,,1/25/2000,,,,,,
8370,2/29/2020,WY,,,1/25/2000,,,,,,
8371,3/7/2020,WY,,,1/25/2000,,,,,,
8372,3/14/2020,WY,,,1/25/2000,,,,,,
8373,3/21/2020,WY,,,1/25/2000,,,,,,
8374,3/28/2020,WY,,,1/25/2000,,,,,,
8375,4/4/2020,WY,,,1/25/2000,,,,,,
8376,4/11/2020,WY,,,1/25/2000,,,,,,
8377,4/18/2020,WY,,,1/25/2000,,,,,,
8378,4/25/2020,WY,,,1/25/2000,,,,,,
8379,5/2/2020,WY,,,1/25/2000,,,,,,
8380,5/9/2020,WY,,,1/25/2000,,,,,,
8381,5/16/2020,WY,,,1/25/2000,,,,,,
8382,5/23/2020,WY,,,1/25/2000,,,,,,
8383,5/30/2020,WY,,,1/25/2000,,,,,,
8384,6/6/2020,WY,,,1/25/2000,,,,,,
8385,6/13/2020,WY,,,1/25/2000,,,,,,
8386,6/20/2020,WY,,,1/25/2000,,,,,,
8387,6/27/2020,WY,,,1/25/2000,,,,,,
8388,7/4/2020,WY,,,1/25/2000,,,,,,
8389,7/11/2020,WY,,,1/25/2000,,,,,,
8390,7/18/2020,WY,,,1/25/2000,,,,,,
8391,7/25/2020,WY,,,1/25/2000,,,,,,
8392,8/1/2020,WY,,,1/25/2000,,,,,,
8393,8/8/2020,WY,,,1/25/2000,,,,,,
8394,8/15/2020,WY,,,1/25/2000,,,,,,
8395,8/22/2020,WY,,,1/25/2000,,,,,,
8396,8/29/2020,WY,,,1/25/2000,,,,,,
8397,9/5/2020,WY,,,1/25/2000,,,,,,
8398,9/12/2020,WY,,,1/25/2000,,,,,,
8399,9/19/2020,WY,,,1/25/2000,,,,,,
8400,9/26/2020,WY,,,1/25/2000,,,,,,
8401,10/3/2020,WY,,,1/25/2000,,,,,,
8402,10/10/2020,WY,,,1/25/2000,,,,,,
8403,10/17/2020,WY,,,1/25/2000,,,,,,
8404,10/24/2020,WY,,,1/25/2000,,,,,,
8405,10/31/2020,WY,,,1/25/2000,,,,,,
8406,11/7/2020,WY,,,1/25/2000,,,,,,
8407,11/14/2020,WY,,,1/25/2000,,,,,,
8408,11/21/2020,WY,,,1/25/2000,,,,,,
8409,11/28/2020,WY,,,1/25/2000,,,,,,
8410,12/5/2020,WY,,,1/25/2000,,,,,,
8411,12/12/2020,WY,,,1/25/2000,,,,,,
8412,12/19/2020,WY,,,1/25/2000,,,,,,
8413,12/26/2020,WY,,,1/25/2000,,,,,,
8414,1/2/2021,WY,,,1/25/2000,,,,,,
8415,1/9/2021,WY,,,1/25/2000,,,,,,
8416,1/16/2021,WY,,,1/25/2000,,,,,,
8417,1/23/2021,WY,,,1/25/2000,,,,,,
8418,1/30/2021,WY,,,1/25/2000,,,,,,
8419,2/6/2021,WY,,,1/25/2000,,,,,,
8420,2/13/2021,WY,,,1/25/2000,,,,,,
8421,2/20/2021,WY,,,1/25/2000,,,,,,
8422,2/27/2021,WY,,,1/25/2000,,,,,,
8423,3/6/2021,WY,,,1/25/2000,,,,,,
8424,3/13/2021,WY,,,1/25/2000,,,,,,
8425,3/20/2021,WY,,,1/25/2000,,,,,,
8426,3/27/2021,WY,,,1/25/2000,,,,,,
8427,4/3/2021,WY,,,1/25/2000,,,,,,
8428,4/10/2021,WY,,,1/25/2000,,,,,,
8429,4/17/2021,WY,,,1/25/2000,,,,,,
8430,4/24/2021,WY,,,1/25/2000,,,,,,
8431,5/1/2021,WY,,,1/25/2000,,,,,,
8432,5/8/2021,WY,,,1/25/2000,,,,,,
8433,5/15/2021,WY,,,1/25/2000,,,,,,
8434,5/22/2021,WY,,,1/25/2000,,,,,,
8435,5/29/2021,WY,,,1/25/2000,,,,,,
8436,6/5/2021,WY,,,1/25/2000,,,,,,
8437,6/12/2021,WY,,,1/25/2000,,,,,,
8438,6/19/2021,WY,,,1/25/2000,,,,,,
8439,6/26/2021,WY,,,1/25/2000,,,,,,
8440,7/3/2021,WY,,,1/25/2000,,,,,,
8441,7/10/2021,WY,,,1/25/2000,,,,,,
8442,7/17/2021,WY,,,1/25/2000,,,,,,
8443,7/24/2021,WY,,,1/25/2000,,,,,,
8444,7/31/2021,WY,,,1/25/2000,,,,,,
8445,8/7/2021,WY,,,1/25/2000,,,,,,
8446,8/14/2021,WY,,,1/25/2000,,,,,,
8447,8/21/2021,WY,,,1/25/2000,,,,,,
8448,8/28/2021,WY,,,1/25/2000,,,,,,
8449,9/4/2021,WY,,,1/25/2000,,,,,,
8450,9/11/2021,WY,,,1/25/2000,,,,,,
8451,9/18/2021,WY,,,1/25/2000,,,,,,
8452,9/25/2021,WY,,,1/25/2000,,,,,,
8453,10/2/2021,WY,,,1/25/2000,,,,,,
8454,10/9/2021,WY,,,1/25/2000,,,,,,
8455,10/16/2021,WY,,,1/25/2000,,,,,,
8456,10/23/2021,WY,,,1/25/2000,,,,,,
8457,10/30/2021,WY,,,1/25/2000,,,,,,
8458,11/6/2021,WY,,,1/25/2000,,,,,,
8459,11/13/2021,WY,,,1/25/2000,,,,,,
8460,11/20/2021,WY,,,1/25/2000,,,,,,
8461,11/27/2021,WY,,,1/25/2000,,,,,,
8462,12/4/2021,WY,,,1/25/2000,,,,,,
8463,12/11/2021,WY,,,1/25/2000,,,,,,
8464,12/18/2021,WY,,,1/25/2000,,,,,,
8465,12/25/2021,WY,,,1/25/2000,,,,,,
8466,1/1/2022,WY,,,1/25/2000,,,,,,
8467,1/8/2022,WY,,,1/25/2000,,,,,,
8468,1/15/2022,WY,,,1/25/2000,,,,,,
8469,1/22/2022,WY,,,1/25/2000,,,,,,
8470,1/29/2022,WY,,,1/25/2000,,,,,,
8471,2/5/2022,WY,,,1/25/2000,,,,,,
8472,2/12/2022,WY,,,1/25/2000,,,,,,
8473,2/19/2022,WY,,,1/25/2000,,,,,,
8474,2/26/2022,WY,,,1/25/2000,,,,,,
8475,3/5/2022,WY,,,1/25/2000,,,,,,
8476,3/12/2022,WY,,,1/25/2000,,,,,,
8477,3/19/2022,WY,,,1/25/2000,,,,,,
8478,3/26/2022,WY,,,1/25/2000,,,,,,
8479,4/2/2022,WY,,,1/25/2000,,,,,,
8480,4/9/2022,WY,,,1/25/2000,,,,,,
